title	author	date	link	emotion	value
Drinking Song	James Arthur	2015-12-17	http://poetry.lib.uidaho.edu/index.php/poems/drinking-song/	joy	0.0815
Drinking Song	James Arthur	2015-12-17	http://poetry.lib.uidaho.edu/index.php/poems/drinking-song/	sadness	0.1191
In Defense of the Semicolon	James Arthur	2016-02-25	http://poetry.lib.uidaho.edu/index.php/poems/in-defense-of-the-semicolon/	anger	0.1337
In Defense of the Semicolon	James Arthur	2016-02-25	http://poetry.lib.uidaho.edu/index.php/poems/in-defense-of-the-semicolon/	disgust	0.1656
In Defense of the Semicolon	James Arthur	2016-02-25	http://poetry.lib.uidaho.edu/index.php/poems/in-defense-of-the-semicolon/	fear	0.5809
In Defense of the Semicolon	James Arthur	2016-02-25	http://poetry.lib.uidaho.edu/index.php/poems/in-defense-of-the-semicolon/	joy	0.2542
In Defense of the Semicolon	James Arthur	2016-02-25	http://poetry.lib.uidaho.edu/index.php/poems/in-defense-of-the-semicolon/	sadness	0.5147
Independence	James Arthur	2016-03-17	http://poetry.lib.uidaho.edu/index.php/poems/independence/	anger	0.0927
Independence	James Arthur	2016-03-17	http://poetry.lib.uidaho.edu/index.php/poems/independence/	disgust	0.0885
Independence	James Arthur	2016-03-17	http://poetry.lib.uidaho.edu/index.php/poems/independence/	fear	0.1393
Independence	James Arthur	2016-03-17	http://poetry.lib.uidaho.edu/index.php/poems/independence/	joy	0.542
Independence	James Arthur	2016-03-17	http://poetry.lib.uidaho.edu/index.php/poems/independence/	sadness	0.4694
Omnivore	James Arthur	2015-12-05	http://poetry.lib.uidaho.edu/index.php/poems/omnivore/	anger	0.1627
Omnivore	James Arthur	2015-12-05	http://poetry.lib.uidaho.edu/index.php/poems/omnivore/	disgust	0.2317
Omnivore	James Arthur	2015-12-05	http://poetry.lib.uidaho.edu/index.php/poems/omnivore/	fear	0.1505
Omnivore	James Arthur	2015-12-05	http://poetry.lib.uidaho.edu/index.php/poems/omnivore/	joy	0.1663
Omnivore	James Arthur	2015-12-05	http://poetry.lib.uidaho.edu/index.php/poems/omnivore/	sadness	0.502
Rapid Transit	James Arthur	2015-12-15	http://poetry.lib.uidaho.edu/index.php/poems/rapid-transit/	anger	0.1323
Rapid Transit	James Arthur	2015-12-15	http://poetry.lib.uidaho.edu/index.php/poems/rapid-transit/	disgust	0.4935
Rapid Transit	James Arthur	2015-12-15	http://poetry.lib.uidaho.edu/index.php/poems/rapid-transit/	fear	0.2011
Rapid Transit	James Arthur	2015-12-15	http://poetry.lib.uidaho.edu/index.php/poems/rapid-transit/	joy	0.0446
Rapid Transit	James Arthur	2015-12-15	http://poetry.lib.uidaho.edu/index.php/poems/rapid-transit/	sadness	0.1956
Vertigo	James Arthur	2016-03-12	http://poetry.lib.uidaho.edu/index.php/poems/vertigo/	anger	0.1913
Vertigo	James Arthur	2016-03-12	http://poetry.lib.uidaho.edu/index.php/poems/vertigo/	disgust	0.128
Vertigo	James Arthur	2016-03-12	http://poetry.lib.uidaho.edu/index.php/poems/vertigo/	fear	0.1818
Vertigo	James Arthur	2016-03-12	http://poetry.lib.uidaho.edu/index.php/poems/vertigo/	joy	0.1797
Vertigo	James Arthur	2016-03-12	http://poetry.lib.uidaho.edu/index.php/poems/vertigo/	sadness	0.4028
The Land of Nod	James Arthur	2016-02-23	http://poetry.lib.uidaho.edu/index.php/poems/the-land-of-nod/	anger	0.1142
The Land of Nod	James Arthur	2016-02-23	http://poetry.lib.uidaho.edu/index.php/poems/the-land-of-nod/	disgust	0.1146
The Land of Nod	James Arthur	2016-02-23	http://poetry.lib.uidaho.edu/index.php/poems/the-land-of-nod/	fear	0.1451
The Land of Nod	James Arthur	2016-02-23	http://poetry.lib.uidaho.edu/index.php/poems/the-land-of-nod/	joy	0.017
The Land of Nod	James Arthur	2016-02-23	http://poetry.lib.uidaho.edu/index.php/poems/the-land-of-nod/	sadness	0.6988
Summer Song	James Arthur	2015-12-14	http://poetry.lib.uidaho.edu/index.php/poems/summer-song/	anger	0.0889
Summer Song	James Arthur	2015-12-14	http://poetry.lib.uidaho.edu/index.php/poems/summer-song/	disgust	0.1234
Summer Song	James Arthur	2015-12-14	http://poetry.lib.uidaho.edu/index.php/poems/summer-song/	fear	0.1751
Summer Song	James Arthur	2015-12-14	http://poetry.lib.uidaho.edu/index.php/poems/summer-song/	joy	0.3285
Summer Song	James Arthur	2015-12-14	http://poetry.lib.uidaho.edu/index.php/poems/summer-song/	sadness	0.6113
In the Red Dress I Wear to Your Funeral (Section 7)	Erin Belieu	2016-04-15	http://poetry.lib.uidaho.edu/index.php/poems/in-the-red-dress-i-wear-to-your-funeral-section-7/	anger	0.1332
In the Red Dress I Wear to Your Funeral (Section 7)	Erin Belieu	2016-04-15	http://poetry.lib.uidaho.edu/index.php/poems/in-the-red-dress-i-wear-to-your-funeral-section-7/	disgust	0.4976
In the Red Dress I Wear to Your Funeral (Section 7)	Erin Belieu	2016-04-15	http://poetry.lib.uidaho.edu/index.php/poems/in-the-red-dress-i-wear-to-your-funeral-section-7/	fear	0.1196
In the Red Dress I Wear to Your Funeral (Section 7)	Erin Belieu	2016-04-15	http://poetry.lib.uidaho.edu/index.php/poems/in-the-red-dress-i-wear-to-your-funeral-section-7/	joy	0.1305
In the Red Dress I Wear to Your Funeral (Section 7)	Erin Belieu	2016-04-15	http://poetry.lib.uidaho.edu/index.php/poems/in-the-red-dress-i-wear-to-your-funeral-section-7/	sadness	0.5148
The Last of the Gentlemen Heartbreakers	Erin Belieu	2016-04-06	http://poetry.lib.uidaho.edu/index.php/poems/the-last-of-the-gentlemen-heartbreakers/	anger	0.1268
The Last of the Gentlemen Heartbreakers	Erin Belieu	2016-04-06	http://poetry.lib.uidaho.edu/index.php/poems/the-last-of-the-gentlemen-heartbreakers/	disgust	0.1904
The Last of the Gentlemen Heartbreakers	Erin Belieu	2016-04-06	http://poetry.lib.uidaho.edu/index.php/poems/the-last-of-the-gentlemen-heartbreakers/	fear	0.1233
The Last of the Gentlemen Heartbreakers	Erin Belieu	2016-04-06	http://poetry.lib.uidaho.edu/index.php/poems/the-last-of-the-gentlemen-heartbreakers/	joy	0.5388
The Last of the Gentlemen Heartbreakers	Erin Belieu	2016-04-06	http://poetry.lib.uidaho.edu/index.php/poems/the-last-of-the-gentlemen-heartbreakers/	sadness	0.4842
Another Poem for Mothers	Erin Belieu	2016-03-08	http://poetry.lib.uidaho.edu/index.php/poems/another-poem-for-mothers/	anger	0.1064
Another Poem for Mothers	Erin Belieu	2016-03-08	http://poetry.lib.uidaho.edu/index.php/poems/another-poem-for-mothers/	disgust	0.1208
Another Poem for Mothers	Erin Belieu	2016-03-08	http://poetry.lib.uidaho.edu/index.php/poems/another-poem-for-mothers/	fear	0.1187
Another Poem for Mothers	Erin Belieu	2016-03-08	http://poetry.lib.uidaho.edu/index.php/poems/another-poem-for-mothers/	joy	0.4654
Another Poem for Mothers	Erin Belieu	2016-03-08	http://poetry.lib.uidaho.edu/index.php/poems/another-poem-for-mothers/	sadness	0.5622
Bee Sting	Erin Belieu	2016-01-07	http://poetry.lib.uidaho.edu/index.php/poems/bee-sting/	anger	0.4114
Bee Sting	Erin Belieu	2016-01-07	http://poetry.lib.uidaho.edu/index.php/poems/bee-sting/	disgust	0.1342
Bee Sting	Erin Belieu	2016-01-07	http://poetry.lib.uidaho.edu/index.php/poems/bee-sting/	fear	0.5647
Bee Sting	Erin Belieu	2016-01-07	http://poetry.lib.uidaho.edu/index.php/poems/bee-sting/	joy	0
Bee Sting	Erin Belieu	2016-01-07	http://poetry.lib.uidaho.edu/index.php/poems/bee-sting/	sadness	0.0453
Rose Red	Erin Belieu	2016-04-04	http://poetry.lib.uidaho.edu/index.php/poems/rose-red/	anger	0.1249
Rose Red	Erin Belieu	2016-04-04	http://poetry.lib.uidaho.edu/index.php/poems/rose-red/	disgust	0.8049
Rose Red	Erin Belieu	2016-04-04	http://poetry.lib.uidaho.edu/index.php/poems/rose-red/	fear	0.0272
Rose Red	Erin Belieu	2016-04-04	http://poetry.lib.uidaho.edu/index.php/poems/rose-red/	joy	0.0098
Rose Red	Erin Belieu	2016-04-04	http://poetry.lib.uidaho.edu/index.php/poems/rose-red/	sadness	0.0863
The Small Sound of Quiet Animals	Erin Belieu	2016-03-23	http://poetry.lib.uidaho.edu/index.php/poems/the-small-sound-of-quiet-animals/	anger	0.1242
The Small Sound of Quiet Animals	Erin Belieu	2016-03-23	http://poetry.lib.uidaho.edu/index.php/poems/the-small-sound-of-quiet-animals/	disgust	0.4353
The Small Sound of Quiet Animals	Erin Belieu	2016-03-23	http://poetry.lib.uidaho.edu/index.php/poems/the-small-sound-of-quiet-animals/	fear	0.4511
The Small Sound of Quiet Animals	Erin Belieu	2016-03-23	http://poetry.lib.uidaho.edu/index.php/poems/the-small-sound-of-quiet-animals/	joy	0.2252
The Small Sound of Quiet Animals	Erin Belieu	2016-03-23	http://poetry.lib.uidaho.edu/index.php/poems/the-small-sound-of-quiet-animals/	sadness	0.5487
The Spring Burials	Erin Belieu	2016-02-27	http://poetry.lib.uidaho.edu/index.php/poems/the-spring-burials/	anger	0.1622
The Spring Burials	Erin Belieu	2016-02-27	http://poetry.lib.uidaho.edu/index.php/poems/the-spring-burials/	disgust	0.1636
The Spring Burials	Erin Belieu	2016-02-27	http://poetry.lib.uidaho.edu/index.php/poems/the-spring-burials/	fear	0.4198
The Spring Burials	Erin Belieu	2016-02-27	http://poetry.lib.uidaho.edu/index.php/poems/the-spring-burials/	joy	0.2486
The Spring Burials	Erin Belieu	2016-02-27	http://poetry.lib.uidaho.edu/index.php/poems/the-spring-burials/	sadness	0.61
My Field Guide	Erin Belieu	2015-12-02	http://poetry.lib.uidaho.edu/index.php/poems/my-field-guide/	anger	0.1781
My Field Guide	Erin Belieu	2015-12-02	http://poetry.lib.uidaho.edu/index.php/poems/my-field-guide/	disgust	0.4514
My Field Guide	Erin Belieu	2015-12-02	http://poetry.lib.uidaho.edu/index.php/poems/my-field-guide/	fear	0.1723
My Field Guide	Erin Belieu	2015-12-02	http://poetry.lib.uidaho.edu/index.php/poems/my-field-guide/	joy	0.1587
My Field Guide	Erin Belieu	2015-12-02	http://poetry.lib.uidaho.edu/index.php/poems/my-field-guide/	sadness	0.517
On Being Fired Again	Erin Belieu	2016-01-09	http://poetry.lib.uidaho.edu/index.php/poems/on-being-fired-again/	anger	0.1865
On Being Fired Again	Erin Belieu	2016-01-09	http://poetry.lib.uidaho.edu/index.php/poems/on-being-fired-again/	disgust	0.4271
On Being Fired Again	Erin Belieu	2016-01-09	http://poetry.lib.uidaho.edu/index.php/poems/on-being-fired-again/	fear	0.1023
On Being Fired Again	Erin Belieu	2016-01-09	http://poetry.lib.uidaho.edu/index.php/poems/on-being-fired-again/	joy	0.0096
On Being Fired Again	Erin Belieu	2016-01-09	http://poetry.lib.uidaho.edu/index.php/poems/on-being-fired-again/	sadness	0.3696
Monopoly	Kerry James Evans	2016-01-02	http://poetry.lib.uidaho.edu/index.php/poems/monopoly/	anger	0.3975
Monopoly	Kerry James Evans	2016-01-02	http://poetry.lib.uidaho.edu/index.php/poems/monopoly/	disgust	0.1459
Monopoly	Kerry James Evans	2016-01-02	http://poetry.lib.uidaho.edu/index.php/poems/monopoly/	fear	0.1409
Monopoly	Kerry James Evans	2016-01-02	http://poetry.lib.uidaho.edu/index.php/poems/monopoly/	joy	0.1822
Monopoly	Kerry James Evans	2016-01-02	http://poetry.lib.uidaho.edu/index.php/poems/monopoly/	sadness	0.5564
Packed in Ice	Kerry James Evans	2016-02-09	http://poetry.lib.uidaho.edu/index.php/poems/packed-in-ice/	anger	0.1104
Packed in Ice	Kerry James Evans	2016-02-09	http://poetry.lib.uidaho.edu/index.php/poems/packed-in-ice/	disgust	0.0421
Packed in Ice	Kerry James Evans	2016-02-09	http://poetry.lib.uidaho.edu/index.php/poems/packed-in-ice/	fear	0.2605
Packed in Ice	Kerry James Evans	2016-02-09	http://poetry.lib.uidaho.edu/index.php/poems/packed-in-ice/	joy	0.3649
Packed in Ice	Kerry James Evans	2016-02-09	http://poetry.lib.uidaho.edu/index.php/poems/packed-in-ice/	sadness	0.2937
Plundering	Kerry James Evans	2016-04-30	http://poetry.lib.uidaho.edu/index.php/poems/plundering/	anger	0.1281
Plundering	Kerry James Evans	2016-04-30	http://poetry.lib.uidaho.edu/index.php/poems/plundering/	disgust	0.539
Plundering	Kerry James Evans	2016-04-30	http://poetry.lib.uidaho.edu/index.php/poems/plundering/	fear	0.1672
Plundering	Kerry James Evans	2016-04-30	http://poetry.lib.uidaho.edu/index.php/poems/plundering/	joy	0.2645
Plundering	Kerry James Evans	2016-04-30	http://poetry.lib.uidaho.edu/index.php/poems/plundering/	sadness	0.4726
Volcano	Kerry James Evans	2016-02-18	http://poetry.lib.uidaho.edu/index.php/poems/volcano/	anger	0.1272
Volcano	Kerry James Evans	2016-02-18	http://poetry.lib.uidaho.edu/index.php/poems/volcano/	disgust	0.1931
Volcano	Kerry James Evans	2016-02-18	http://poetry.lib.uidaho.edu/index.php/poems/volcano/	fear	0.4546
Volcano	Kerry James Evans	2016-02-18	http://poetry.lib.uidaho.edu/index.php/poems/volcano/	joy	0.1124
Volcano	Kerry James Evans	2016-02-18	http://poetry.lib.uidaho.edu/index.php/poems/volcano/	sadness	0.4663
Blue Ribbon Tomato Soup	Kerry James Evans	2016-04-11	http://poetry.lib.uidaho.edu/index.php/poems/blue-ribbon-tomato-soup/	anger	0.1514
Blue Ribbon Tomato Soup	Kerry James Evans	2016-04-11	http://poetry.lib.uidaho.edu/index.php/poems/blue-ribbon-tomato-soup/	disgust	0.4564
Blue Ribbon Tomato Soup	Kerry James Evans	2016-04-11	http://poetry.lib.uidaho.edu/index.php/poems/blue-ribbon-tomato-soup/	fear	0.1061
Blue Ribbon Tomato Soup	Kerry James Evans	2016-04-11	http://poetry.lib.uidaho.edu/index.php/poems/blue-ribbon-tomato-soup/	joy	0.2702
Blue Ribbon Tomato Soup	Kerry James Evans	2016-04-11	http://poetry.lib.uidaho.edu/index.php/poems/blue-ribbon-tomato-soup/	sadness	0.54
What Makes the Green Grass Grow	Kerry James Evans	2016-01-12	http://poetry.lib.uidaho.edu/index.php/poems/what-makes-the-green-grass-grow/	anger	0.1476
What Makes the Green Grass Grow	Kerry James Evans	2016-01-12	http://poetry.lib.uidaho.edu/index.php/poems/what-makes-the-green-grass-grow/	disgust	0.6094
What Makes the Green Grass Grow	Kerry James Evans	2016-01-12	http://poetry.lib.uidaho.edu/index.php/poems/what-makes-the-green-grass-grow/	fear	0.0222
What Makes the Green Grass Grow	Kerry James Evans	2016-01-12	http://poetry.lib.uidaho.edu/index.php/poems/what-makes-the-green-grass-grow/	joy	0.0726
What Makes the Green Grass Grow	Kerry James Evans	2016-01-12	http://poetry.lib.uidaho.edu/index.php/poems/what-makes-the-green-grass-grow/	sadness	0.2367
Death	Kwame Dawes	2015-12-31	http://poetry.lib.uidaho.edu/index.php/poems/death/	anger	0.091
Death	Kwame Dawes	2015-12-31	http://poetry.lib.uidaho.edu/index.php/poems/death/	disgust	0.49
Death	Kwame Dawes	2015-12-31	http://poetry.lib.uidaho.edu/index.php/poems/death/	fear	0.5384
Death	Kwame Dawes	2015-12-31	http://poetry.lib.uidaho.edu/index.php/poems/death/	joy	0.0952
Death	Kwame Dawes	2015-12-31	http://poetry.lib.uidaho.edu/index.php/poems/death/	sadness	0.5053
Manna	Laura Kasischke	2016-04-03	http://poetry.lib.uidaho.edu/index.php/poems/manna/	anger	0.0724
Manna	Laura Kasischke	2016-04-03	http://poetry.lib.uidaho.edu/index.php/poems/manna/	disgust	0.444
Manna	Laura Kasischke	2016-04-03	http://poetry.lib.uidaho.edu/index.php/poems/manna/	fear	0.1215
Manna	Laura Kasischke	2016-04-03	http://poetry.lib.uidaho.edu/index.php/poems/manna/	joy	0.5841
Manna	Laura Kasischke	2016-04-03	http://poetry.lib.uidaho.edu/index.php/poems/manna/	sadness	0.5421
At the public pool	Laura Kasischke	2015-12-01	http://poetry.lib.uidaho.edu/index.php/poems/at-the-public-pool/	anger	0.0932
At the public pool	Laura Kasischke	2015-12-01	http://poetry.lib.uidaho.edu/index.php/poems/at-the-public-pool/	disgust	0.3976
At the public pool	Laura Kasischke	2015-12-01	http://poetry.lib.uidaho.edu/index.php/poems/at-the-public-pool/	fear	0.1282
At the public pool	Laura Kasischke	2015-12-01	http://poetry.lib.uidaho.edu/index.php/poems/at-the-public-pool/	joy	0.2574
At the public pool	Laura Kasischke	2015-12-01	http://poetry.lib.uidaho.edu/index.php/poems/at-the-public-pool/	sadness	0.5768
Cigarettes	Laura Kasischke	2016-03-16	http://poetry.lib.uidaho.edu/index.php/poems/cigarettes/	anger	0.0613
Cigarettes	Laura Kasischke	2016-03-16	http://poetry.lib.uidaho.edu/index.php/poems/cigarettes/	disgust	0.5071
Cigarettes	Laura Kasischke	2016-03-16	http://poetry.lib.uidaho.edu/index.php/poems/cigarettes/	fear	0.1206
Cigarettes	Laura Kasischke	2016-03-16	http://poetry.lib.uidaho.edu/index.php/poems/cigarettes/	joy	0.3266
Cigarettes	Laura Kasischke	2016-03-16	http://poetry.lib.uidaho.edu/index.php/poems/cigarettes/	sadness	0.257
Mushrooms	Laura Kasischke	2016-04-22	http://poetry.lib.uidaho.edu/index.php/laura-kasischke/mushrooms/	anger	0.0894
Mushrooms	Laura Kasischke	2016-04-22	http://poetry.lib.uidaho.edu/index.php/laura-kasischke/mushrooms/	disgust	0.3669
Mushrooms	Laura Kasischke	2016-04-22	http://poetry.lib.uidaho.edu/index.php/laura-kasischke/mushrooms/	fear	0.0732
Mushrooms	Laura Kasischke	2016-04-22	http://poetry.lib.uidaho.edu/index.php/laura-kasischke/mushrooms/	joy	0.1626
Mushrooms	Laura Kasischke	2016-04-22	http://poetry.lib.uidaho.edu/index.php/laura-kasischke/mushrooms/	sadness	0.3579
Childhood Friend	Laura Kasischke	2015-12-20	http://poetry.lib.uidaho.edu/index.php/poems/childhood-friend/	anger	0.1241
Childhood Friend	Laura Kasischke	2015-12-20	http://poetry.lib.uidaho.edu/index.php/poems/childhood-friend/	disgust	0.1777
Childhood Friend	Laura Kasischke	2015-12-20	http://poetry.lib.uidaho.edu/index.php/poems/childhood-friend/	fear	0.1297
Childhood Friend	Laura Kasischke	2015-12-20	http://poetry.lib.uidaho.edu/index.php/poems/childhood-friend/	joy	0.5751
Childhood Friend	Laura Kasischke	2015-12-20	http://poetry.lib.uidaho.edu/index.php/poems/childhood-friend/	sadness	0.4579
January	Laura Kasischke	2016-03-03	http://poetry.lib.uidaho.edu/index.php/poems/january/	anger	0.0377
January	Laura Kasischke	2016-03-03	http://poetry.lib.uidaho.edu/index.php/poems/january/	disgust	0.069
January	Laura Kasischke	2016-03-03	http://poetry.lib.uidaho.edu/index.php/poems/january/	fear	0.2554
January	Laura Kasischke	2016-03-03	http://poetry.lib.uidaho.edu/index.php/poems/january/	joy	0.4689
January	Laura Kasischke	2016-03-03	http://poetry.lib.uidaho.edu/index.php/poems/january/	sadness	0.2222
Macaroni & Cheese	Laura Kasischke	2016-02-13	http://poetry.lib.uidaho.edu/index.php/poems/macaroni-cheese/	anger	0.4038
Macaroni & Cheese	Laura Kasischke	2016-02-13	http://poetry.lib.uidaho.edu/index.php/poems/macaroni-cheese/	disgust	0.1301
Macaroni & Cheese	Laura Kasischke	2016-02-13	http://poetry.lib.uidaho.edu/index.php/poems/macaroni-cheese/	fear	0.185
Macaroni & Cheese	Laura Kasischke	2016-02-13	http://poetry.lib.uidaho.edu/index.php/poems/macaroni-cheese/	joy	0.5349
Macaroni & Cheese	Laura Kasischke	2016-02-13	http://poetry.lib.uidaho.edu/index.php/poems/macaroni-cheese/	sadness	0.5079
Valentine	Laura Kasischke	2016-04-28	http://poetry.lib.uidaho.edu/index.php/poems/valentine/	anger	0.1813
Valentine	Laura Kasischke	2016-04-28	http://poetry.lib.uidaho.edu/index.php/poems/valentine/	disgust	0.1276
Valentine	Laura Kasischke	2016-04-28	http://poetry.lib.uidaho.edu/index.php/poems/valentine/	fear	0.0102
Valentine	Laura Kasischke	2016-04-28	http://poetry.lib.uidaho.edu/index.php/poems/valentine/	joy	0.1764
Valentine	Laura Kasischke	2016-04-28	http://poetry.lib.uidaho.edu/index.php/poems/valentine/	sadness	0.5001
The Thigh	Laura Kasischke	2016-02-29	http://poetry.lib.uidaho.edu/index.php/poems/the-thigh/	anger	0.1039
The Thigh	Laura Kasischke	2016-02-29	http://poetry.lib.uidaho.edu/index.php/poems/the-thigh/	disgust	0.4153
The Thigh	Laura Kasischke	2016-02-29	http://poetry.lib.uidaho.edu/index.php/poems/the-thigh/	fear	0.5353
The Thigh	Laura Kasischke	2016-02-29	http://poetry.lib.uidaho.edu/index.php/poems/the-thigh/	joy	0.2958
The Thigh	Laura Kasischke	2016-02-29	http://poetry.lib.uidaho.edu/index.php/poems/the-thigh/	sadness	0.5596
Elegy	Laura Kasischke	2016-04-05	http://poetry.lib.uidaho.edu/index.php/laura-kasischke/elegy-2/	anger	0.1495
Elegy	Laura Kasischke	2016-04-05	http://poetry.lib.uidaho.edu/index.php/laura-kasischke/elegy-2/	disgust	0.4671
Elegy	Laura Kasischke	2016-04-05	http://poetry.lib.uidaho.edu/index.php/laura-kasischke/elegy-2/	fear	0.4005
Elegy	Laura Kasischke	2016-04-05	http://poetry.lib.uidaho.edu/index.php/laura-kasischke/elegy-2/	joy	0.0498
Elegy	Laura Kasischke	2016-04-05	http://poetry.lib.uidaho.edu/index.php/laura-kasischke/elegy-2/	sadness	0.0302
Control Group	Lisa Olstein	2016-01-06	http://poetry.lib.uidaho.edu/index.php/poems/control-group/	anger	0.1187
Control Group	Lisa Olstein	2016-01-06	http://poetry.lib.uidaho.edu/index.php/poems/control-group/	disgust	0.1159
Control Group	Lisa Olstein	2016-01-06	http://poetry.lib.uidaho.edu/index.php/poems/control-group/	fear	0.5952
